year	category	value	product	domestic_global	on_prem_cloud	biz_type	ww010	upload_year
2026	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	tam	431.0000	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	ext_sam	0.0000	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	rnd	0.0000	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	tam_grw	0.0262	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	sam_grw	0.0000	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	tam	440.0000	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	ext_sam	0.0000	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	rnd	0.0000	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	tam_grw	0.0209	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	sam_grw	0.0000	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2028	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	tam	554.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2025	ext_sam	118.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2025	rnd	0.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2025	tam_grw	0.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2025	sam_grw	0.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2025	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2025	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2025	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2025	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2025	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	tam	623.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	ext_sam	135.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	rnd	0.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	tam_grw	0.1245	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	sam_grw	0.1441	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2026	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	tam	672.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	ext_sam	149.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	rnd	0.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	tam_grw	0.0787	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	sam_grw	0.1037	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2027	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	tam	717.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	ext_sam	161.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	rnd	0.0000	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	tam_grw	0.0670	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	sam_grw	0.0805	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2028	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	Cloud	MSP	32000074 , 32000109 , 32000085	2025
2023	tam	0.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2023	ext_sam	0.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2023	rnd	14.4000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2023	tam_grw	0.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2023	sam_grw	0.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2023	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2023	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2023	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2023	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2023	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2023	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	tam	0.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	ext_sam	0.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	rnd	21.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	tam_grw	0.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	sam_grw	0.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2024	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	tam	250.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	ext_sam	16.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	rnd	19.8000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	tam_grw	0.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	sam_grw	0.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	tam	296.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	ext_sam	19.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	rnd	21.2000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	tam_grw	0.1840	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	sam_grw	0.1875	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2026	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	tam	342.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	ext_sam	22.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	rnd	22.4000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	tam_grw	0.1554	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	sam_grw	0.1579	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2027	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	tam	386.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	ext_sam	25.0000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	rnd	24.3000	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	tam_grw	0.1287	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	sam_grw	0.1364	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2028	marketshare	vf219 / TAM	Nexprime SCM (All)	Domestic	Cloud	SaaS	32000074 , 32000109 , 32000085	2025
2025	tam	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	ext_sam	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	rnd	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	tam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	sam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	marketshare	vf219 / TAM	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	tam	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	ext_sam	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	rnd	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	tam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	sam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2026	marketshare	vf219 / TAM	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	tam	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	ext_sam	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	rnd	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	tam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	sam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2027	marketshare	vf219 / TAM	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	tam	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	ext_sam	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	rnd	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	tam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	sam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2028	marketshare	vf219 / TAM	Nexprime SCM (All)	Global	On-prem	SI/SM	32000074 , 32000109 , 32000085	2025
2025	tam	40000.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	ext_sam	0.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	rnd	0.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	tam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	sam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2025	marketshare	vf219 / TAM	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	tam	41000.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	ext_sam	0.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	rnd	0.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	tam_grw	0.0250	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	sam_grw	0.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	sales_rto	vf599 / vf219 * 100	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	sales_marketing	l_sap.orderlist > vf599	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	rnd_rto	rnd / vf219 * 100	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	revenue_grw	(vf219_N - vf219_N-1) / vf219_N-1	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	revenue	l_sap.orderlist > vf219	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2026	marketshare	vf219 / TAM	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	tam	41000.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
2027	ext_sam	0.0000	Nexprime SCM (All)	Global	On-prem	Solution	32000074 , 32000109 , 32000085	2025
